ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10007792,HY197556,03/25/2015 04:00:00 AM,026XX W 24TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1034,010,12,30,14,1159182,1887745,2015,02/10/2018 03:50:01 PM,41.847697468,-87.691288139,"(41.847697468, -87.691288139)"
10007797,HY197540,03/24/2015 05:00:00 PM,046XX S VINCENNES AVE,0810,THEFT,OVER $500,STREET,false,false,0221,002,3,38,06,1180401,1874404,2015,02/10/2018 03:50:01 PM,41.810627063,-87.613824655,"(41.810627063, -87.613824655)"
10007800,HY197495,03/24/2015 10:30:00 PM,025XX N LAKEVIEW AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1935,019,43,7,06,1173122,1917532,2015,02/10/2018 03:50:01 PM,41.929137412,-87.639244007,"(41.929137412, -87.639244007)"
10007801,HY197489,03/24/2015 05:00:00 PM,014XX N PARKSIDE AVE,0810,THEFT,OVER $500,VACANT LOT/LAND,false,false,2531,025,29,25,06,1138405,1909064,2015,02/10/2018 03:50:01 PM,41.906600585,-87.767024959,"(41.906600585, -87.767024959)"
10007802,HY195857,01/11/2015 08:15:00 PM,030XX W LYNDALE ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1414,014,35,22,20,1155691,1914932,2015,02/10/2018 03:50:01 PM,41.922372151,-87.703367786,"(41.922372151, -87.703367786)"
10007805,HY197523,03/25/2015 08:15:00 AM,025XX W 64TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,false,false,0825,008,15,66,26,1160570,1862135,2015,02/10/2018 03:50:01 PM,41.777391889,-87.686901146,"(41.777391889, -87.686901146)"
10007806,HY197528,03/25/2015 03:00:00 AM,086XX S INGLESIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0632,006,8,44,14,1184065,1847885,2015,02/10/2018 03:50:01 PM,41.737771527,-87.601213696,"(41.737771527, -87.601213696)"
10007808,HY197532,03/24/2015 05:00:00 PM,099XX S OAKLEY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2213,022,19,72,06,1162796,1838623,2015,02/10/2018 03:50:01 PM,41.712825197,-87.679395642,"(41.712825197, -87.679395642)"
10007826,HY196858,03/24/2015 04:10:00 PM,123XX S STATE ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0532,005,9,53,06,1178482,1823209,2015,02/10/2018 03:50:01 PM,41.670185679,-87.622414513,"(41.670185679, -87.622414513)"
10007838,HY197469,03/25/2015 05:45:00 AM,007XX N TRUMBULL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1121,011,27,23,08B,1153248,1904667,2015,02/10/2018 03:50:01 PM,41.894252955,-87.712617093,"(41.894252955, -87.712617093)"
10007848,HY197520,03/25/2015 07:40:00 AM,038XX W VAN BUREN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1133,011,24,26,14,1150827,1897749,2015,02/10/2018 03:50:01 PM,41.875316942,-87.721689834,"(41.875316942, -87.721689834)"
10007855,HY197534,03/24/2015 07:00:00 PM,015XX N SPRINGFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2535,025,30,23,05,1150095,1909970,2015,02/10/2018 03:50:01 PM,41.908866928,-87.72405885,"(41.908866928, -87.72405885)"
10007856,HY197573,03/25/2015 02:00:00 AM,0000X W DIVISION ST,0810,THEFT,OVER $500,CTA BUS STOP,false,false,1824,018,42,8,06,1175984,1908371,2015,02/10/2018 03:50:01 PM,41.9039352,-87.629003616,"(41.9039352, -87.629003616)"
10007858,HY197580,03/25/2015 02:00:00 AM,015XX E 86TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0412,004,8,45,06,1188116,1848267,2015,02/10/2018 03:50:01 PM,41.738724247,-87.586359939,"(41.738724247, -87.586359939)"
10007864,HY193091,03/21/2015 01:10:00 AM,044XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0215,002,3,38,14,1178782,1875657,2015,02/10/2018 03:50:01 PM,41.814102444,-87.619724758,"(41.814102444, -87.619724758)"
10007867,HY197579,02/15/2015 01:00:00 PM,0000X W JACKSON BLVD,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,false,false,0113,001,42,32,11,1176270,1898987,2015,02/10/2018 03:50:01 PM,41.878178565,-87.628236332,"(41.878178565, -87.628236332)"
10007868,HY197584,03/20/2015 07:30:00 PM,068XX N KEDZIE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2411,024,50,2,26,1153849,1945170,2015,02/10/2018 03:50:01 PM,42.005384054,-87.709326751,"(42.005384054, -87.709326751)"
10007869,HY197539,03/24/2015 08:00:00 AM,016XX W PRATT BLVD,0560,ASSAULT,SIMPLE,ALLEY,false,false,2432,024,49,1,08A,1164017,1945236,2015,02/10/2018 03:50:01 PM,42.005355704,-87.671916035,"(42.005355704, -87.671916035)"
10007870,HY197585,11/18/2014 01:00:00 PM,034XX N ALBANY AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1733,017,33,21,06,1155114,1922532,2014,02/10/2018 03:50:01 PM,41.943238736,-87.705283306,"(41.943238736, -87.705283306)"
10007871,HY197555,03/25/2015 08:00:00 AM,028XX N ELSTON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1411,014,1,21,06,1159598,1918807,2015,02/10/2018 03:50:01 PM,41.932925761,-87.688905245,"(41.932925761, -87.688905245)"
10007872,HY197566,03/24/2015 06:00:00 PM,017XX N ALBANY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1421,014,26,23,14,1155384,1911370,2015,02/10/2018 03:50:01 PM,41.912603913,-87.704591754,"(41.912603913, -87.704591754)"
10007874,HY197598,03/23/2015 12:30:00 PM,010XX N ASHLAND AVE,0810,THEFT,OVER $500,APARTMENT,false,false,1213,012,1,24,06,1165530,1907297,2015,02/10/2018 03:50:01 PM,41.901217182,-87.667434152,"(41.901217182, -87.667434152)"
10007875,HY197572,03/20/2015 09:00:00 AM,013XX N RITCHIE CT,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,false,false,1824,018,43,8,11,1176634,1909179,2015,02/10/2018 03:50:01 PM,41.906137719,-87.626591581,"(41.906137719, -87.626591581)"
10007877,HY149379,02/12/2015 04:20:00 PM,0000X S WHIPPLE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1124,011,28,27,18,1156165,1899704,2015,02/10/2018 03:50:01 PM,41.880575602,-87.702037903,"(41.880575602, -87.702037903)"
10007888,HY149004,02/12/2015 11:45:00 AM,027XX W WARREN BLVD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,true,false,1222,012,2,27,18,1158087,1900239,2015,02/10/2018 03:50:01 PM,41.88200468,-87.694965864,"(41.88200468, -87.694965864)"
10007891,HY197608,03/24/2015 06:30:00 PM,004XX W NORTH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1821,018,43,8,06,1172930,1910954,2015,02/10/2018 03:50:01 PM,41.911091345,-87.64014493,"(41.911091345, -87.64014493)"
10007906,HY148323,02/11/2015 05:27:00 PM,035XX W LEXINGTON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1133,011,24,27,18,1152941,1896475,2015,02/10/2018 03:50:01 PM,41.871779347,-87.71396176,"(41.871779347, -87.71396176)"
10007915,HY197609,03/17/2015 12:00:00 PM,101XX S WESTERN AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,DAY CARE CENTER,false,false,2211,022,19,72,26,1162174,1837342,2015,02/10/2018 03:50:01 PM,41.709322857,-87.681709123,"(41.709322857, -87.681709123)"
10007919,HY197497,03/25/2015 06:45:00 AM,013XX E HYDE PARK BLVD,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,0222,002,4,39,05,1186140,1871458,2015,02/10/2018 03:50:01 PM,41.80240925,-87.592867985,"(41.80240925, -87.592867985)"
10007922,HY197553,03/25/2015 08:38:00 AM,024XX W BLOOMINGDALE AVE,0460,BATTERY,SIMPLE,STREET,true,false,1434,014,1,22,08B,1159988,1911909,2015,02/10/2018 03:50:01 PM,41.913989111,-87.687662902,"(41.913989111, -87.687662902)"
4761793,HM369619,09/09/2004 08:00:00 AM,059XX S CAMPBELL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0824,008,16,66,06,,,2004,08/17/2015 03:03:40 PM,,,
10007927,HY197577,03/25/2015 09:15:00 AM,014XX W MARQUETTE RD,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,true,0725,007,17,67,14,1168020,1860320,2015,02/10/2018 03:50:01 PM,41.772254376,-87.659641534,"(41.772254376, -87.659641534)"
10007928,HY197596,02/15/2015 09:00:00 AM,090XX S HAMILTON AVE,1245,DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,OTHER,false,false,2221,022,19,72,11,1163610,1844620,2015,02/10/2018 03:50:01 PM,41.729264928,-87.676246862,"(41.729264928, -87.676246862)"
10007932,HY197563,03/25/2015 08:50:00 AM,070XX S BISHOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0734,007,17,67,08B,1167881,1858155,2015,02/10/2018 03:50:01 PM,41.766316323,-87.660213178,"(41.766316323, -87.660213178)"
10007934,HY197519,03/24/2015 06:30:00 PM,068XX S LOOMIS BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0725,007,17,67,08A,1168174,1859495,2015,02/10/2018 03:50:01 PM,41.769987159,-87.659100723,"(41.769987159, -87.659100723)"
10007935,HY197617,03/24/2015 11:00:00 AM,037XX W 26TH ST,0810,THEFT,OVER $500,STREET,false,false,1013,010,22,30,06,1151649,1886460,2015,02/10/2018 03:50:01 PM,41.844322487,-87.718968346,"(41.844322487, -87.718968346)"
10007936,HY148258,02/11/2015 05:19:00 PM,005XX N SPRINGFIELD AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,1122,011,27,23,18,1150294,1903290,2015,02/10/2018 03:50:01 PM,41.890532455,-87.723502246,"(41.890532455, -87.723502246)"
10007943,HY151790,02/14/2015 06:25:00 PM,040XX W MADISON ST,2015,NARCOTICS,MANU/DELIVER: HALLUCINOGEN,SIDEWALK,true,false,1115,011,28,26,18,1149508,1899707,2015,02/10/2018 03:50:01 PM,41.880715605,-87.726481891,"(41.880715605, -87.726481891)"
10007946,HY197648,03/24/2015 06:00:00 PM,054XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,false,false,2023,020,48,77,06,1168658,1936265,2015,02/10/2018 03:50:01 PM,41.980639456,-87.65510293,"(41.980639456, -87.65510293)"
10007949,HY197570,03/25/2015 09:06:00 AM,003XX E MARQUETTE RD,0820,THEFT,$500 AND UNDER,STREET,false,false,0312,003,20,69,06,1179787,1860670,2015,02/10/2018 03:50:01 PM,41.772953777,-87.616496752,"(41.772953777, -87.616496752)"
10007951,HY197657,03/25/2015 08:30:00 AM,0000X E 8TH ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0123,001,2,32,06,1176533,1896669,2015,02/10/2018 03:50:01 PM,41.871811902,-87.627340674,"(41.871811902, -87.627340674)"
10007952,HY197606,03/24/2015 08:00:00 PM,063XX S ASHLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0725,007,16,67,07,1166755,1862773,2015,02/10/2018 03:50:01 PM,41.779012821,-87.664208692,"(41.779012821, -87.664208692)"
10007954,HY197603,03/21/2015 07:30:00 PM,068XX N KEDZIE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,2411,024,50,2,26,1153849,1945170,2015,02/10/2018 03:50:01 PM,42.005384054,-87.709326751,"(42.005384054, -87.709326751)"
10007955,HY197610,03/25/2015 09:30:00 AM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1114,011,28,26,11,1149512,1901446,2015,02/10/2018 03:50:01 PM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
10007960,HY197474,03/25/2015 01:30:00 AM,042XX N CLARENDON AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,STREET,false,false,1915,019,46,3,14,1170147,1928635,2015,02/10/2018 03:50:01 PM,41.959670047,-87.649850803,"(41.959670047, -87.649850803)"
4761816,HM370062,11/01/2004 12:05:00 AM,049XX S WOLCOTT AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0931,009,16,61,06,,,2004,08/17/2015 03:03:40 PM,,,
10007964,HY195513,03/21/2015 06:00:00 PM,044XX S MARSHFIELD AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARK PROPERTY,false,false,0924,009,12,61,04B,1166079,1875368,2015,02/10/2018 03:50:01 PM,41.813589417,-87.666328696,"(41.813589417, -87.666328696)"
10007965,HY197578,03/24/2015 12:00:00 PM,026XX W WASHINGTON BLVD,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,1222,012,2,27,08A,1158642,1900581,2015,02/10/2018 03:50:01 PM,41.882931813,-87.692918534,"(41.882931813, -87.692918534)"
10007966,HY196591,03/23/2015 09:00:00 AM,031XX W WALLEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,2412,024,50,2,14,1154191,1943776,2015,02/10/2018 03:50:01 PM,42.001552011,-87.708105953,"(42.001552011, -87.708105953)"
10007970,HY197635,03/09/2015 11:00:00 AM,079XX S WOOD ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0611,006,21,71,06,1165728,1852072,2015,02/10/2018 03:50:01 PM,41.749669689,-87.668277094,"(41.749669689, -87.668277094)"
10007973,HY197516,03/25/2015 07:00:00 AM,093XX S LOOMIS ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,2222,022,21,73,04A,1168635,1842850,2015,02/10/2018 03:50:01 PM,41.724301047,-87.657889837,"(41.724301047, -87.657889837)"
10007974,HY197483,03/25/2015 06:50:00 AM,065XX N SACRAMENTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2412,024,50,2,08B,1155151,1943161,2015,02/10/2018 03:50:01 PM,41.999845135,-87.70459085,"(41.999845135, -87.70459085)"
10007977,HY197602,03/24/2015 09:11:00 AM,028XX S LOOMIS ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0913,009,11,60,26,1167997,1886216,2015,02/10/2018 03:50:01 PM,41.843316349,-87.658981007,"(41.843316349, -87.658981007)"
10007978,HY197571,03/24/2015 09:00:00 PM,005XX S CLAREMONT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1225,012,2,28,07,1160814,1897601,2015,02/10/2018 03:50:01 PM,41.874709669,-87.685025509,"(41.874709669, -87.685025509)"
10007979,HY197662,03/20/2015 02:00:00 PM,064XX S CLAREMONT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,true,false,0825,008,15,66,05,1161847,1861973,2015,02/10/2018 03:50:01 PM,41.776920901,-87.682224139,"(41.776920901, -87.682224139)"
10007985,HY197620,03/25/2015 08:50:00 AM,007XX N PULASKI RD,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,1111,011,28,23,08A,1149590,1904648,2015,02/10/2018 03:50:01 PM,41.894272651,-87.726052394,"(41.894272651, -87.726052394)"
10007986,HY197542,03/25/2015 07:45:00 AM,0000X N LAVERGNE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1533,015,28,25,07,1143053,1899690,2015,02/10/2018 03:50:01 PM,41.88079176,-87.750184807,"(41.88079176, -87.750184807)"
10007988,HY197643,03/25/2015 09:00:00 AM,068XX S PERRY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0722,007,6,69,14,1176576,1859696,2015,02/10/2018 03:50:01 PM,41.770353855,-87.628296647,"(41.770353855, -87.628296647)"
10007990,HY197646,03/23/2015 03:00:00 PM,0000X E BALBO AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0123,001,2,32,06,1176574,1897138,2015,02/10/2018 03:50:01 PM,41.873097941,-87.627175983,"(41.873097941, -87.627175983)"
10007992,HY197471,03/24/2015 05:30:00 AM,100XX W OHARE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,true,1651,016,41,76,26,1100658,1934241,2015,02/10/2018 03:50:01 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
10007993,HY197670,03/24/2015 09:00:00 PM,092XX S DUNBAR AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0633,006,6,49,06,1179718,1843519,2015,02/10/2018 03:50:01 PM,41.725891063,-87.617272913,"(41.725891063, -87.617272913)"
10007994,HY197642,03/25/2015 10:05:00 AM,018XX S RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1014,010,24,29,08B,1151662,1890678,2015,02/10/2018 03:50:01 PM,41.855896939,-87.718809864,"(41.855896939, -87.718809864)"
10007996,HY197624,03/25/2015 09:40:00 AM,001XX N LONG AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1523,015,28,25,08B,1140315,1900516,2015,02/10/2018 03:50:01 PM,41.883109021,-87.76021841,"(41.883109021, -87.76021841)"
10007998,HY197600,03/25/2015 09:15:00 AM,126XX S HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,true,0523,005,34,53,08B,1173298,1820973,2015,02/10/2018 03:50:01 PM,41.664165513,-87.641453095,"(41.664165513, -87.641453095)"
10008000,HY197567,03/25/2015 08:55:00 AM,059XX W CHICAGO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,false,false,1511,015,29,25,14,1136554,1904726,2015,02/10/2018 03:50:01 PM,41.894729903,-87.773928442,"(41.894729903, -87.773928442)"
10008002,HY197651,03/18/2015 03:25:00 PM,113XX S AVENUE M,0460,BATTERY,SIMPLE,STREET,false,false,0433,004,10,52,08B,1201563,1830445,2015,02/10/2018 03:50:01 PM,41.689488408,-87.537697392,"(41.689488408, -87.537697392)"
10008012,HY197666,03/25/2015 10:15:00 AM,037XX W AUGUSTA BLVD,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,true,false,1112,011,27,23,26,1151378,1906413,2015,02/10/2018 03:50:01 PM,41.899081072,-87.719439188,"(41.899081072, -87.719439188)"
10008019,HY197543,03/24/2015 11:00:00 PM,081XX S EVANS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,0631,006,6,44,08B,1182640,1851257,2015,02/10/2018 03:50:01 PM,41.747057814,-87.606330101,"(41.747057814, -87.606330101)"
10008027,HY197676,03/25/2015 10:50:00 AM,004XX N LAWLER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1532,015,28,25,18,1142622,1902525,2015,02/10/2018 03:50:01 PM,41.888579371,-87.751696869,"(41.888579371, -87.751696869)"
10008028,HY197622,03/24/2015 01:15:00 PM,083XX S STEWART AVE,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,false,false,0622,006,21,44,06,1175078,1849610,2015,02/10/2018 03:50:01 PM,41.742710224,-87.634088181,"(41.742710224, -87.634088181)"
10008029,HY197601,03/24/2015 11:00:00 AM,014XX W 79TH ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0612,006,21,71,08A,1167865,1852354,2015,02/10/2018 03:50:01 PM,41.750397942,-87.660438139,"(41.750397942, -87.660438139)"
10008039,HY197588,03/24/2015 01:00:00 PM,066XX S HALSTED ST,0820,THEFT,$500 AND UNDER,ALLEY,false,false,0723,007,16,68,06,1172107,1861014,2015,02/10/2018 03:50:01 PM,41.774069965,-87.644639452,"(41.774069965, -87.644639452)"
10008046,HY197687,02/22/2015 05:20:00 PM,100XX W OHARE ST,0810,THEFT,OVER $500,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,false,false,1651,016,41,76,06,1100658,1934241,2015,02/10/2018 03:50:01 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
10008052,HY197562,03/25/2015 06:00:00 AM,066XX S EVANS AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,true,true,0321,003,20,42,02,1182359,1861202,2015,02/10/2018 03:50:01 PM,41.774354421,-87.607052083,"(41.774354421, -87.607052083)"
10008053,HY197720,03/24/2015 04:00:00 PM,019XX W PERSHING RD,0810,THEFT,OVER $500,OTHER,false,false,0912,009,11,59,06,1164151,1878879,2015,02/10/2018 03:50:01 PM,41.823264845,-87.673301812,"(41.823264845, -87.673301812)"
10008054,HY197637,03/25/2015 09:30:00 AM,078XX S MARSHFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0611,006,17,71,07,1166704,1852801,2015,02/10/2018 03:50:01 PM,41.751649411,-87.664679854,"(41.751649411, -87.664679854)"
10008057,HY197535,03/25/2015 07:30:00 AM,076XX S LOWE AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,false,0621,006,17,71,08A,1173291,1854214,2015,02/10/2018 03:50:01 PM,41.755383848,-87.640499932,"(41.755383848, -87.640499932)"
10008059,HY197695,03/25/2015 10:40:00 AM,077XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0612,006,17,71,08B,1169992,1853575,2015,02/10/2018 03:50:01 PM,41.753702617,-87.652608434,"(41.753702617, -87.652608434)"
10008065,HY197639,03/09/2015 11:00:00 AM,079XX S ASHLAND AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),false,false,0611,006,21,71,11,1167051,1852159,2015,02/10/2018 03:50:01 PM,41.749880266,-87.663426578,"(41.749880266, -87.663426578)"
10008070,HY197702,03/25/2015 10:48:00 AM,008XX E 80TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,0624,006,8,44,18,1183538,1852148,2015,02/10/2018 03:50:01 PM,41.749481945,-87.603011912,"(41.749481945, -87.603011912)"
10008071,HY197690,03/25/2015 10:43:00 AM,059XX S ASHLAND AVE,5110,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,VEHICLE NON-COMMERCIAL,true,false,0714,007,15,67,26,1166686,1865425,2015,02/10/2018 03:50:01 PM,41.786291714,-87.664386014,"(41.786291714, -87.664386014)"
10008072,HY197668,03/24/2015 02:45:00 AM,050XX S INDIANA AVE,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,false,false,0224,002,3,38,03,1178452,1871684,2015,02/10/2018 03:50:01 PM,41.803207698,-87.621056,"(41.803207698, -87.621056)"
10008077,HY197640,03/25/2015 09:30:00 AM,009XX N MONTICELLO AVE,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,STREET,true,false,1112,011,27,23,26,1151878,1905992,2015,02/10/2018 03:50:01 PM,41.897915974,-87.71761379,"(41.897915974, -87.71761379)"
10008089,HY197706,03/25/2015 11:05:00 AM,011XX S SPRINGFIELD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,true,false,1132,011,24,29,18,1150559,1894631,2015,02/10/2018 03:50:01 PM,41.866766031,-87.722755263,"(41.866766031, -87.722755263)"
10008093,HY197698,03/25/2015 09:05:00 AM,014XX N CAMPBELL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1423,014,26,24,11,1159476,1909571,2015,02/10/2018 03:50:01 PM,41.907584019,-87.689608365,"(41.907584019, -87.689608365)"
10008095,HY197688,03/25/2015 10:15:00 AM,080XX S UNION AVE,0560,ASSAULT,SIMPLE,RESIDENCE,true,true,0621,006,21,71,08A,1173031,1851592,2015,02/10/2018 03:50:01 PM,41.748194489,-87.641530025,"(41.748194489, -87.641530025)"
10008104,HY197741,03/25/2015 10:55:00 AM,020XX W GARFIELD BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0932,009,16,61,18,1163531,1868173,2015,02/10/2018 03:50:01 PM,41.793899355,-87.675876822,"(41.793899355, -87.675876822)"
10008106,HY197742,03/18/2015 08:00:00 AM,075XX S KENWOOD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,0411,004,5,43,26,1186519,1855203,2015,02/10/2018 03:50:01 PM,41.757795206,-87.591991993,"(41.757795206, -87.591991993)"
10008110,HY197517,03/25/2015 01:30:00 AM,044XX S ROCKWELL ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0922,009,12,58,06,1159776,1875152,2015,02/10/2018 03:50:01 PM,41.813128609,-87.68945454,"(41.813128609, -87.68945454)"
10008113,HY197734,03/25/2015 11:00:00 AM,049XX S ARCHER AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,0821,008,14,57,08B,1150934,1871470,2015,02/10/2018 03:50:01 PM,41.803201891,-87.72198373,"(41.803201891, -87.72198373)"
10008116,HY197753,03/12/2015 09:00:00 AM,079XX S VINCENNES AVE,0810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,false,false,0621,006,17,44,06,1174969,1852284,2015,02/10/2018 03:50:01 PM,41.750050445,-87.634407976,"(41.750050445, -87.634407976)"
10008117,HY197660,03/24/2015 05:00:00 PM,010XX N HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,true,false,1822,018,32,8,14,1170833,1907247,2015,02/10/2018 03:50:01 PM,41.900965374,-87.647957338,"(41.900965374, -87.647957338)"
10008121,HY194172,03/02/2015 11:00:00 AM,091XX S SOUTH CHICAGO AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,0423,004,7,46,06,1196948,1844748,2015,02/10/2018 03:50:01 PM,41.728852906,-87.554118677,"(41.728852906, -87.554118677)"
10008127,HY197712,03/25/2015 11:00:00 AM,036XX N WESTERN AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,false,false,1921,019,47,5,10,1159732,1924004,2015,02/10/2018 03:50:01 PM,41.947183891,-87.688269091,"(41.947183891, -87.688269091)"
10008129,HY197677,03/24/2015 05:00:00 PM,045XX N BROADWAY,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,GOVERNMENT BUILDING/PROPERTY,false,false,1913,019,46,3,14,1168210,1930392,2015,02/10/2018 03:50:01 PM,41.964533491,-87.656921046,"(41.964533491, -87.656921046)"
